@relation bike_sharing_database

@attribute temperature real
@attribute humidity real
@attribute windspeed real
@attribute casual_users integer
@attribute registered_users integer
@attribute weathersit {clear, cloudy, rainy/snowy}

@data
6.56,59.00,19.0012,3,182,cloudy
6.56,59.00,19.9995,0,112,cloudy
6.56,59.00,12.998,1,68,cloudy
6.56,59.00,12.998,2,46,cloudy
7.38,55.00,7.0015,6,62,cloudy
6.56,59.00,0,2,52,cloudy
7.38,55.00,8.9981,1,85,cloudy
6.56,59.00,8.9981,3,41,cloudy
6.56,56.00,12.998,3,83,cloudy
6.56,59.00,12.998,6,155,cloudy
6.56,55.00,15.0013,3,153,cloudy
12.3,61.00,7.0015,3,108,clear
6.56,59.00,11.0014,0,78,rainy/snowy
6.56,59.00,6.0032,3,53,rainy/snowy
6.56,59.00,7.0015,0,34,cloudy
6.56,64.00,6.0032,2,15,cloudy
6.56,64.00,7.0015,2,6,cloudy
6.56,69.00,7.0015,0,3,cloudy
6.56,69.00,0,0,2,cloudy
6.56,69.00,0,0,2,cloudy
5.74,93.00,0,0,3,rainy/snowy
5.74,93.00,0,0,22,rainy/snowy
6.56,93.00,0,0,52,rainy/snowy
6.56,93.00,0,3,132,rainy/snowy
6.56,93.00,0,2,114,cloudy
6.56,93.00,0,0,47,cloudy
7.38,86.00,0,2,49,cloudy
8.2,86.00,0,2,53,cloudy
8.2,86.00,0,3,49,cloudy
9.02,80.0,6.0032,5,49,cloudy
9.84,75.00,0,7,45,cloudy
9.84,75.00,8.9981,3,61,cloudy
9.84,75.00,0,4,172,cloudy
9.84,81.00,7.0015,3,165,cloudy
9.84,81.00,8.9981,3,105,cloudy
9.02,87.00,8.9981,5,69,cloudy
9.02,87.00,8.9981,0,64,cloudy
9.02,87.00,6.0032,2,34,cloudy
8.2,93.00,12.998,1,15,rainy/snowy
9.02,93.00,7.0015,0,2,rainy/snowy
9.02,93.00,12.998,0,3,rainy/snowy
9.02,93.00,8.9981,4,0,rainy/snowy
9.02,93.00,8.9981,0,1,rainy/snowy
9.02,93.00,19.0012,0,1,rainy/snowy
9.02,93.00,7.0015,0,3,rainy/snowy
9.02,93.00,7.0015,1,17,rainy/snowy
9.02,93.00,15.0013,1,48,rainy/snowy
9.02,93.00,15.0013,1,154,rainy/snowy
9.84,93.00,6.0032,4,119,cloudy
9.02,100,0,2,59,cloudy
9.84,93.00,12.998,5,47,cloudy
9.84,93.00,15.0013,3,61,cloudy
13.94,93.00,11.0014,1,74,clear
15.58,82.00,26.0027,2,61,clear
15.58,76.00,22.0028,10,66,clear
14.76,71.00,19.9995,8,95,clear
14.76,53.00,35.0008,7,183,clear
13.94,42.00,36.9974,7,175,clear
11.48,45.00,32.9975,3,88,clear
9.84,48.00,36.9974,4,71,clear
9.02,47.00,22.0028,1,62,clear
9.02,44.00,16.9979,5,35,clear
8.2,44.00,30.0026,3,29,clear
8.2,40.0,30.0026,1,11,clear
8.2,44.00,35.0008,0,5,clear
7.38,43.00,16.9979,0,2,clear
7.38,43.00,16.9979,0,1,clear
6.56,50.0,19.9995,0,2,clear
6.56,43.00,23.9994,0,39,clear
5.74,50.0,22.0028,1,86,clear
5.74,50.0,23.9994,4,184,clear
6.56,47.00,19.9995,6,127,clear
7.38,43.00,22.0028,2,50,clear
7.38,43.00,30.0026,9,55,clear
8.2,40.0,23.9994,2,67,clear
8.2,40.0,27.9993,4,47,clear
9.02,37.00,26.0027,4,43,clear
9.02,37.00,22.0028,4,56,clear
9.02,37.00,16.9979,5,73,clear
8.2,40.0,12.998,5,170,clear
8.2,40.0,11.0014,2,145,clear
8.2,40.0,0,4,92,clear
8.2,47.00,6.0032,1,108,clear
7.38,55.00,7.0015,1,53,clear
7.38,51.00,6.0032,2,39,clear
8.2,47.00,7.0015,4,34,clear
8.2,44.00,0,3,10,cloudy
6.56,59.00,0,0,7,cloudy
5.74,63.00,7.0015,0,1,cloudy
5.74,63.00,7.0015,0,1,cloudy
5.74,63.00,8.9981,0,7,cloudy
6.56,55.00,0,2,26,cloudy
5.74,59.00,0,0,87,clear
5.74,74.00,8.9981,3,217,clear
6.56,80.0,8.9981,3,124,cloudy
8.2,51.00,8.9981,5,46,cloudy
9.02,51.00,11.0014,3,61,clear
9.84,48.00,11.0014,8,78,cloudy
10.66,50.0,15.0013,9,73,cloudy
11.48,45.00,11.0014,15,76,cloudy
11.48,48.00,16.9979,9,81,cloudy
12.3,42.00,15.0013,8,91,cloudy
10.66,56.00,8.9981,10,195,cloudy
9.84,60.0,7.0015,3,152,cloudy
9.84,65.00,8.9981,1,102,cloudy
9.84,65.00,11.0014,2,69,cloudy
9.84,70.0,11.0014,2,41,cloudy
9.84,65.00,11.0014,1,45,cloudy
9.84,70.0,8.9981,1,30,cloudy
9.84,70.0,11.0014,3,36,cloudy
9.84,65.00,11.0014,1,17,cloudy
9.84,75.00,11.0014,5,12,cloudy
9.84,75.00,11.0014,1,10,cloudy
9.02,93.00,8.9981,0,8,rainy/snowy
8.2,100,6.0032,0,9,rainy/snowy
8.2,100,0,0,4,rainy/snowy
9.02,93.00,6.0032,0,4,rainy/snowy
8.2,100,6.0032,0,10,rainy/snowy
8.2,100,6.0032,3,17,rainy/snowy
8.2,100,8.9981,3,31,rainy/snowy
9.02,100,8.9981,1,46,rainy/snowy
9.02,100,11.0014,10,42,rainy/snowy
9.02,100,11.0014,10,62,rainy/snowy
9.02,100,0,5,50,rainy/snowy
9.02,100,0,11,49,rainy/snowy
9.02,100,8.9981,8,63,rainy/snowy
9.84,100,19.0012,14,64,cloudy
11.48,93.00,30.0026,2,81,cloudy
11.48,93.00,30.0026,6,78,cloudy
12.3,87.00,16.9979,5,64,clear
10.66,100,12.998,3,53,clear
10.66,93.00,8.9981,2,43,clear
10.66,93.00,15.0013,7,52,clear
10.66,70.0,12.998,2,37,clear
10.66,65.00,27.9993,4,40,clear
10.66,60.0,22.0028,0,20,clear
10.66,60.0,6.0032,3,10,clear
10.66,60.0,23.9994,0,2,clear
10.66,60.0,15.0013,0,1,clear
10.66,60.0,15.0013,0,1,clear
9.84,65.00,11.0014,0,8,clear
9.84,65.00,7.0015,2,21,clear
11.48,56.00,7.0015,7,38,clear
12.3,52.00,16.9979,15,74,clear
13.12,49.00,16.9979,28,89,clear
13.94,46.00,0,48,126,clear
13.94,46.00,0,47,135,clear
13.94,46.00,6.0032,47,114,clear
13.94,46.00,6.0032,52,130,clear
13.94,49.00,7.0015,42,115,clear
13.94,46.00,0,24,97,clear
12.3,56.00,11.0014,13,65,clear
11.48,61.00,8.9981,1,20,clear
11.48,61.00,7.0015,5,21,clear
10.66,60.0,0,5,22,clear
10.66,60.0,0,5,57,clear
9.84,65.00,0,4,26,clear
9.84,65.00,0,1,14,clear
9.02,75.00,0,1,4,clear
8.2,80.0,0,0,3,clear
8.2,86.00,0,0,1,clear
8.2,86.00,0,1,1,clear
8.2,86.00,0,1,9,clear
7.38,93.00,0,1,29,clear
7.38,86.00,0,6,89,clear
6.56,100,0,7,223,cloudy
9.02,80.0,0,3,115,clear
9.84,75.00,7.0015,6,49,clear
12.3,65.00,6.0032,11,36,clear
13.12,62.00,0,7,59,cloudy
14.76,57.00,6.0032,10,54,cloudy
14.76,57.00,6.0032,8,52,cloudy
15.58,54.00,6.0032,4,46,cloudy
14.76,57.00,8.9981,16,98,cloudy
13.12,70.0,11.0014,9,207,cloudy
13.94,66.00,8.9981,5,170,cloudy
13.12,70.0,0,5,123,cloudy
13.12,70.0,7.0015,6,82,cloudy
13.12,70.0,0,3,75,clear
11.48,81.00,6.0032,3,34,clear
12.3,81.00,0,6,19,cloudy
11.48,87.00,0,4,6,cloudy
11.48,87.00,0,0,4,cloudy
10.66,93.00,7.0015,1,1,cloudy
11.48,93.00,11.0014,0,1,rainy/snowy
10.66,93.00,11.0014,0,3,clear
10.66,81.00,22.0028,0,2,clear
10.66,70.0,22.0028,0,39,clear
9.84,65.00,27.9993,3,97,clear
9.84,56.00,32.9975,7,236,clear
9.84,52.00,32.9975,7,128,clear
9.02,47.00,36.9974,4,44,clear
9.02,47.00,31.0009,1,49,clear
9.84,38.00,32.9975,2,63,clear
9.84,32.00,30.0026,2,48,cloudy
9.02,37.00,27.9993,3,61,clear
9.02,35.00,26.0027,6,45,clear
9.02,35.00,35.0008,4,79,clear
9.02,32.00,39.0007,4,172,clear
8.2,32.00,26.0027,1,151,clear
6.56,40.0,31.0009,1,100,clear
6.56,40.0,22.0028,3,53,clear
5.74,33.00,31.0009,8,46,clear
4.92,33.00,23.9994,0,29,clear
4.92,33.00,22.0028,3,9,clear
4.1,36.00,23.9994,0,17,clear
4.1,36.00,15.0013,0,7,clear
3.28,38.00,19.0012,1,2,clear
2.46,45.00,8.9981,0,2,clear
2.46,45.00,7.0015,0,7,clear
2.46,45.00,0,0,43,clear
2.46,49.00,7.0015,4,95,clear
4.1,42.00,0,1,198,clear
4.92,39.00,11.0014,4,119,clear
5.74,36.00,0,8,51,clear
5.74,43.00,11.0014,1,40,cloudy
7.38,40.0,15.0013,4,57,cloudy
7.38,40.0,16.9979,2,67,clear
8.2,34.00,19.9995,2,56,clear
8.2,34.00,19.0012,3,61,cloudy
8.2,37.00,16.9979,7,72,cloudy
8.2,34.00,16.9979,9,157,cloudy
7.38,47.00,19.9995,2,168,cloudy
5.74,86.00,16.9979,1,87,rainy/snowy
5.74,86.00,11.0014,0,84,rainy/snowy
5.74,86.00,11.0014,0,83,cloudy
6.56,80.0,11.0014,4,42,rainy/snowy
6.56,80.0,12.998,0,37,rainy/snowy
5.74,86.00,12.998,0,16,rainy/snowy
5.74,80.0,8.9981,0,7,rainy/snowy
5.74,80.0,8.9981,0,3,rainy/snowy
5.74,59.00,15.0013,0,1,cloudy
4.92,50.0,15.0013,0,6,cloudy
4.92,54.00,19.0012,0,26,cloudy
4.1,50.0,27.9993,0,99,clear
4.1,49.00,22.0028,5,173,clear
4.92,42.00,23.9994,1,121,clear
4.92,42.00,19.9995,1,34,clear
5.74,39.00,23.9994,1,44,clear
6.56,34.00,26.0027,4,65,clear
7.38,29.00,19.9995,3,59,clear
8.2,27.00,19.0012,6,42,clear
8.2,25.00,16.9979,0,50,clear
8.2,27.00,19.9995,4,76,clear
7.38,26.00,12.998,6,159,clear
6.56,28.00,8.9981,3,157,clear
5.74,28.00,7.0015,2,110,clear
5.74,31.00,6.0032,4,93,clear
5.74,39.00,0,2,70,clear
4.92,39.00,0,4,47,clear
4.92,42.00,7.0015,1,33,clear
4.1,49.00,7.0015,2,12,clear
4.1,54.00,6.0032,1,6,clear
4.1,54.00,6.0032,0,3,clear
3.28,63.00,6.0032,0,4,clear
4.1,68.00,0,1,23,clear
3.28,73.00,0,1,73,clear
4.1,74.00,11.0014,4,212,clear
4.92,74.00,15.0013,8,132,clear
5.74,69.00,12.998,5,39,clear
9.02,47.00,8.9981,12,52,clear
9.02,47.00,8.9981,7,64,clear
9.84,35.00,12.998,21,89,clear
12.3,26.00,16.9979,17,67,clear
13.12,21.00,11.0014,12,62,clear
12.3,28.00,12.998,14,111,clear
12.3,24.00,0,18,193,clear
11.48,28.00,0,9,165,clear
10.66,33.00,0,7,94,clear
9.02,55.00,8.9981,2,61,clear
8.2,59.00,8.9981,1,46,clear
8.2,64.00,6.0032,2,41,clear
7.38,69.00,0,5,48,clear
6.56,69.00,6.0032,3,27,clear
5.74,86.00,0,2,22,clear
5.74,80.0,0,2,13,clear
4.92,80.0,0,3,7,clear
4.92,74.00,6.0032,0,4,clear
4.92,74.00,6.0032,0,1,clear
4.92,93.00,12.998,1,1,clear
4.92,80.0,7.0015,2,9,clear
5.74,86.00,8.9981,2,28,clear
6.56,64.00,8.9981,5,38,clear
9.02,41.00,16.9979,13,71,clear
12.3,28.00,22.0028,30,84,clear
12.3,39.00,31.0009,27,93,clear
12.3,39.00,27.9993,32,103,clear
13.94,31.00,19.0012,30,90,clear
13.94,29.00,27.9993,47,127,clear
13.94,29.00,27.9993,42,103,clear
13.12,31.00,35.0008,24,113,clear
11.48,38.00,22.0028,4,60,clear
11.48,38.00,11.0014,2,39,clear
10.66,41.00,15.0013,1,39,clear
10.66,41.00,0,9,42,clear
9.84,44.00,6.0032,6,39,clear
9.02,51.00,8.9981,1,31,clear
8.2,64.00,7.0015,5,34,clear
8.2,59.00,6.0032,1,23,clear
8.2,75.00,6.0032,1,19,cloudy
8.2,69.00,7.0015,4,8,cloudy
8.2,69.00,11.0014,0,2,cloudy
8.2,69.00,8.9981,2,3,cloudy
9.02,55.00,0,0,3,cloudy
9.02,64.00,12.998,1,11,cloudy
9.84,60.0,15.0013,12,35,cloudy
12.3,45.00,22.0028,19,86,clear
13.12,39.00,30.0026,26,86,clear
14.76,32.00,31.0009,58,94,clear
15.58,29.00,23.9994,62,92,clear
16.4,30.0,27.9993,51,110,cloudy
16.4,30.0,19.9995,40,122,cloudy
17.22,28.00,22.0028,28,106,cloudy
17.22,28.00,22.0028,30,95,clear
16.4,32.00,19.9995,17,78,clear
16.4,35.00,19.0012,11,50,clear
16.4,35.00,22.0028,15,32,clear
16.4,35.00,23.9994,6,45,clear
16.4,35.00,19.9995,5,31,clear
16.4,35.00,23.9994,3,27,clear
15.58,37.00,23.9994,3,8,clear
15.58,37.00,23.9994,1,6,clear
14.76,40.0,19.9995,0,2,clear
13.94,46.00,15.0013,1,1,clear
13.12,53.00,19.0012,0,2,clear
13.12,53.00,19.0012,0,3,clear
13.94,46.00,19.9995,1,25,clear
13.94,46.00,19.9995,2,96,clear
15.58,40.0,31.0009,7,249,clear
16.4,37.00,26.0027,8,122,clear
18.04,33.00,15.0013,9,46,clear
21.32,23.00,16.9979,10,43,clear
22.96,22.00,30.0026,27,99,clear
23.78,19.00,26.0027,27,93,clear
24.6,15.00,32.9975,14,76,clear
22.96,21.00,43.9989,19,71,clear
21.32,27.00,31.0009,16,102,clear
18.86,33.00,40.9973,25,218,clear
16.4,40.0,40.9973,11,194,clear
15.58,43.00,32.9975,12,86,clear
14.76,46.00,31.0009,5,65,clear
14.76,50.0,35.0008,8,35,clear
13.94,46.00,43.9989,1,44,clear
13.12,49.00,32.9975,1,19,clear
12.3,49.00,27.9993,7,12,clear
12.3,42.00,51.9987,0,5,clear
11.48,41.00,46.0022,1,2,clear
9.02,37.00,35.0008,0,1,clear
9.02,32.00,31.0009,0,4,clear
8.2,32.00,22.0028,0,30,clear
8.2,32.00,23.9994,2,103,clear
8.2,32.00,23.9994,10,213,clear
9.02,29.00,30.0026,2,108,clear
9.84,27.00,19.0012,5,47,clear
10.66,25.00,16.9979,11,46,clear
11.48,24.00,16.9979,6,65,clear
13.12,21.00,15.0013,14,68,clear
13.94,19.00,15.0013,10,69,clear
13.94,19.00,11.0014,11,74,clear
13.94,19.00,16.9979,21,77,clear
13.12,22.00,15.0013,15,191,clear
12.3,22.00,8.9981,14,198,clear
11.48,26.00,8.9981,3,142,clear
10.66,33.00,7.0015,3,98,clear
9.84,52.00,0,5,61,clear
9.84,44.00,0,0,41,clear
9.02,44.00,6.0032,0,20,cloudy
9.02,41.00,6.0032,0,15,clear
8.2,44.00,6.0032,0,9,clear
8.2,47.00,12.998,0,1,cloudy
8.2,51.00,12.998,0,1,clear
8.2,47.00,12.998,0,5,clear
8.2,55.00,15.0013,1,32,clear
8.2,55.00,15.0013,5,103,cloudy
9.02,55.00,11.0014,6,224,cloudy
9.84,52.00,19.0012,2,122,clear
10.66,41.00,26.0027,14,55,clear
13.94,34.00,19.9995,7,59,clear
15.58,32.00,22.0028,14,72,clear
17.22,30.0,23.9994,13,80,clear
18.86,28.00,27.9993,17,65,clear
18.86,28.00,27.9993,35,82,clear
18.86,31.00,26.0027,26,96,clear
18.86,28.00,19.0012,11,244,clear
16.4,40.0,15.0013,20,202,clear
13.94,53.00,15.0013,18,143,clear
15.58,43.00,12.998,10,108,clear
14.76,46.00,12.998,5,87,clear
13.94,53.00,12.998,12,61,clear
15.58,40.0,15.0013,2,31,clear
13.94,53.00,12.998,1,16,clear
13.94,53.00,15.0013,0,6,clear
13.94,53.00,15.0013,2,4,cloudy
13.94,53.00,12.998,3,1,clear
13.12,57.00,12.998,3,1,clear
13.12,66.00,6.0032,1,11,clear
12.3,70.0,8.9981,3,44,clear
13.12,57.00,7.0015,7,119,clear
13.12,57.00,6.0032,18,267,clear
14.76,57.00,12.998,16,163,clear
15.58,54.00,12.998,18,70,clear
18.04,44.00,16.9979,19,71,cloudy
19.68,41.00,15.0013,15,86,clear
22.14,34.00,15.0013,15,108,clear
24.6,31.00,15.0013,26,55,clear
24.6,28.00,16.9979,15,91,clear
22.96,35.00,19.9995,29,117,cloudy
23.78,32.00,19.9995,18,256,cloudy
22.14,42.00,19.0012,11,211,cloudy
19.68,55.00,22.0028,14,161,clear
19.68,59.00,22.0028,8,131,clear
21.32,55.00,26.0027,5,119,clear
20.5,59.00,19.0012,8,68,clear
18.86,67.00,19.9995,4,40,clear
18.04,72.00,19.0012,12,20,clear
18.04,72.00,15.0013,1,7,clear
18.04,72.00,19.0012,2,5,clear
18.86,67.00,16.9979,2,6,clear
18.86,67.00,16.9979,0,1,clear
18.86,67.00,7.0015,1,6,cloudy
18.04,72.00,11.0014,2,48,cloudy
17.22,77.00,15.0013,8,108,cloudy
17.22,77.00,12.998,26,246,cloudy
17.22,77.00,12.998,15,154,cloudy
18.04,72.00,15.0013,17,78,cloudy
18.04,72.00,11.0014,31,82,clear
20.5,59.00,12.998,59,126,clear
24.6,43.00,12.998,45,131,clear
27.06,36.00,19.9995,73,118,clear
27.06,36.00,22.0028,55,117,clear
27.06,36.00,19.0012,68,164,clear
27.06,34.00,23.9994,52,275,clear
26.24,33.00,22.0028,29,195,clear
25.42,29.00,39.0007,16,146,clear
24.6,31.00,12.998,19,105,clear
23.78,21.00,32.9975,11,61,clear
22.14,10.0,16.9979,19,88,clear
21.32,8.00,19.0012,16,61,clear
19.68,12.00,32.9975,6,23,clear
18.86,14.00,27.9993,10,21,clear
18.04,13.00,26.0027,3,14,clear
17.22,14.00,19.9995,0,7,clear
16.4,15.00,22.0028,0,3,clear
16.4,15.00,22.0028,0,3,clear
16.4,17.00,27.9993,3,3,clear
15.58,17.00,35.0008,6,16,clear
15.58,17.00,39.0007,9,36,clear
16.4,16.00,43.9989,18,37,clear
17.22,16.00,39.0007,34,72,clear
18.04,16.00,39.0007,47,76,clear
18.04,18.00,32.9975,38,81,clear
18.04,16.00,40.9973,52,103,clear
18.86,15.00,43.9989,102,94,clear
18.04,16.00,50.0021,84,87,clear
18.04,16.00,43.0006,39,81,clear
17.22,19.00,40.9973,36,91,clear
14.76,25.00,30.0026,21,67,clear
13.94,29.00,23.9994,5,54,clear
13.12,28.00,35.0008,9,38,clear
13.12,26.00,36.9974,4,29,clear
12.3,28.00,32.9975,2,42,clear
11.48,33.00,30.0026,4,25,clear
10.66,35.00,30.0026,3,14,clear
9.84,41.00,31.0009,5,11,clear
9.84,41.00,36.9974,0,17,clear
9.02,44.00,36.9974,9,9,clear
9.02,44.00,36.9974,0,1,clear
8.2,47.00,19.9995,1,1,clear
7.38,51.00,16.9979,0,2,clear
8.2,51.00,7.0015,2,22,clear
9.02,47.00,19.0012,7,48,clear
10.66,41.00,12.998,34,70,cloudy
12.3,33.00,11.0014,72,89,cloudy
12.3,33.00,7.0015,62,120,clear
13.94,29.00,0,76,122,clear
14.76,27.00,11.0014,108,104,clear
14.76,27.00,6.0032,66,102,clear
14.76,29.00,6.0032,59,88,clear
13.94,33.00,11.0014,60,86,clear
13.94,36.00,8.9981,30,71,cloudy
13.94,36.00,8.9981,3,39,cloudy
13.94,42.00,0,12,30,cloudy
13.12,53.00,0,17,39,cloudy
13.12,57.00,15.0013,4,43,cloudy
12.3,61.00,11.0014,9,45,cloudy
13.94,42.00,22.0028,7,30,cloudy
13.94,42.00,22.0028,2,11,cloudy
13.94,42.00,22.0028,1,3,cloudy
13.94,42.00,19.9995,2,3,cloudy
13.12,45.00,11.0014,1,0,clear
13.94,36.00,0,1,2,cloudy
17.22,26.00,19.9995,2,6,cloudy
17.22,26.00,19.0012,3,16,cloudy
13.12,57.00,19.9995,7,56,cloudy
13.12,57.00,19.0012,11,46,cloudy
13.12,57.00,16.9979,29,52,cloudy
13.12,57.00,7.0015,20,70,cloudy
13.12,66.00,12.998,26,67,cloudy
12.3,81.00,22.0028,28,75,rainy/snowy
13.12,76.00,16.9979,15,101,cloudy
12.3,70.0,30.0026,11,76,cloudy
11.48,75.00,27.9993,8,48,rainy/snowy
11.48,75.00,26.0027,18,62,cloudy
9.84,87.00,23.9994,2,64,cloudy
9.84,87.00,23.9994,0,49,cloudy
9.84,81.00,26.0027,0,29,rainy/snowy
9.02,75.00,30.0026,1,33,rainy/snowy
8.2,75.00,27.9993,0,11,rainy/snowy
8.2,75.00,27.9993,0,2,rainy/snowy
4.92,80.0,19.0012,0,7,cloudy
4.92,80.0,19.0012,0,40,cloudy
4.92,80.0,16.9979,7,107,cloudy
5.74,74.00,16.9979,5,101,cloudy
6.56,69.00,0,0,44,clear
6.56,64.00,0,7,43,clear
8.2,59.00,7.0015,7,48,clear
9.02,55.00,11.0014,3,52,clear
9.02,55.00,12.998,9,49,clear
9.84,48.00,12.998,2,67,clear
9.02,51.00,11.0014,7,79,clear
9.02,51.00,15.0013,8,188,clear
9.02,47.00,8.9981,6,161,clear
8.2,47.00,19.0012,4,114,clear
8.2,47.00,15.0013,3,102,clear
8.2,47.00,16.9979,2,80,clear
6.56,43.00,16.9979,1,76,clear
6.56,43.00,16.9979,3,18,clear
5.74,50.0,12.998,0,6,clear
5.74,46.00,11.0014,0,4,clear
4.92,50.0,8.9981,0,1,clear
4.92,50.0,11.0014,0,2,clear
4.92,50.0,7.0015,0,8,clear
4.92,50.0,7.0015,0,36,clear
4.92,54.00,8.9981,2,94,clear
5.74,54.00,11.0014,8,227,clear
7.38,51.00,6.0032,9,130,clear
8.2,40.0,0,4,47,clear
9.84,41.00,7.0015,16,53,clear
10.66,35.00,6.0032,11,56,clear
12.3,28.00,6.0032,9,78,clear
13.12,29.00,7.0015,17,61,clear
13.94,25.00,6.0032,18,54,clear
13.94,25.00,0,15,79,clear
13.94,25.00,6.0032,15,207,clear
13.12,26.00,6.0032,3,206,clear
12.3,33.00,0,6,135,clear
9.84,60.0,11.0014,2,107,clear
9.84,48.00,0,2,89,clear
9.84,48.00,0,1,60,clear
9.02,55.00,6.0032,1,38,clear
9.02,55.00,6.0032,0,11,clear
9.02,60.0,6.0032,0,7,clear
8.2,64.00,6.0032,0,4,clear
8.2,64.00,8.9981,0,2,clear
8.2,69.00,8.9981,1,3,clear
8.2,69.00,12.998,0,58,clear
8.2,72.00,12.998,0,104,clear
9.84,70.0,15.0013,8,244,clear
9.84,75.00,19.9995,4,133,cloudy
10.66,70.0,19.0012,8,49,cloudy
13.12,57.00,26.0027,8,71,cloudy
14.76,53.00,23.9994,10,85,cloudy
15.58,54.00,19.9995,16,72,cloudy
16.4,50.0,19.9995,2,67,cloudy
16.4,54.00,26.0027,5,58,rainy/snowy
15.58,62.00,19.0012,4,67,rainy/snowy
14.76,66.00,12.998,9,168,rainy/snowy
13.94,87.00,22.0028,5,132,cloudy
13.94,93.00,19.9995,3,112,rainy/snowy
13.94,93.00,23.9994,2,87,cloudy
13.94,87.00,22.0028,7,76,cloudy
13.94,87.00,19.0012,5,50,rainy/snowy
13.12,93.00,15.0013,3,47,cloudy
13.12,93.00,0,1,8,rainy/snowy
13.12,100,0,1,9,cloudy
13.12,100,0,0,3,cloudy
13.12,93.00,7.0015,1,1,cloudy
13.12,93.00,7.0015,1,5,cloudy
13.94,93.00,6.0032,0,11,rainy/snowy
13.94,100,8.9981,1,34,rainy/snowy
14.76,93.00,8.9981,3,70,rainy/snowy
13.94,93.00,23.9994,3,111,rainy/snowy
17.22,94.00,22.0028,7,42,rainy/snowy
21.32,77.00,30.0026,9,50,clear
22.14,60.0,31.0009,20,95,rainy/snowy
22.14,60.0,31.0009,6,77,rainy/snowy
22.96,56.00,40.9973,14,71,rainy/snowy
18.86,41.00,54.002,5,50,clear
13.12,49.00,31.0009,11,91,clear
13.12,49.00,50.0021,8,181,clear
13.12,49.00,32.9975,7,150,clear
12.3,52.00,30.0026,4,86,clear
12.3,49.00,40.9973,2,60,clear
11.48,48.00,26.0027,7,56,clear
10.66,48.00,30.0026,7,43,clear
10.66,48.00,22.0028,2,37,clear
9.84,52.00,12.998,3,25,clear
9.84,52.00,19.9995,2,25,clear
9.02,60.0,23.9994,3,9,clear
9.02,55.00,8.9981,1,7,clear
9.02,60.0,6.0032,1,1,cloudy
9.02,64.00,7.0015,1,9,cloudy
9.02,60.0,0,1,6,clear
9.02,60.0,6.0032,1,21,clear
9.84,60.0,0,2,55,cloudy
10.66,56.00,11.0014,9,65,cloudy
12.3,49.00,8.9981,14,71,cloudy
12.3,45.00,0,26,100,clear
13.12,45.00,11.0014,45,115,cloudy
13.94,42.00,16.9979,38,136,cloudy
13.94,36.00,22.0028,57,154,cloudy
14.76,40.0,19.0012,40,125,cloudy
14.76,46.00,19.0012,41,130,clear
14.76,43.00,15.0013,53,130,clear
13.94,46.00,12.998,26,111,clear
13.12,49.00,16.9979,30,64,clear
12.3,56.00,11.0014,8,60,clear
11.48,65.00,16.9979,9,59,clear
11.48,75.00,15.0013,8,38,clear
11.48,75.00,19.0012,5,29,clear
10.66,87.00,19.0012,8,26,clear
10.66,87.00,12.998,7,30,clear
10.66,87.00,8.9981,2,20,clear
10.66,87.00,6.0032,3,8,clear
9.84,87.00,8.9981,0,2,clear
9.84,87.00,0,2,1,clear
9.84,87.00,8.9981,6,8,clear
10.66,87.00,0,9,26,clear
11.48,87.00,6.0032,17,42,clear
12.3,81.00,11.0014,24,79,clear
14.76,62.00,8.9981,33,92,clear
16.4,54.00,6.0032,61,132,clear
17.22,47.00,0,90,169,clear
18.04,47.00,6.0032,105,177,clear
18.86,44.00,8.9981,98,163,clear
19.68,44.00,11.0014,98,170,clear
17.22,54.00,12.998,66,121,clear
16.4,54.00,12.998,24,103,clear
16.4,54.00,8.9981,16,86,clear
16.4,54.00,6.0032,9,72,clear
15.58,62.00,11.0014,8,61,clear
15.58,62.00,7.0015,2,67,cloudy
14.76,62.00,11.0014,6,53,cloudy
14.76,66.00,7.0015,5,25,cloudy
13.94,87.00,23.9994,1,7,rainy/snowy
13.12,93.00,11.0014,0,1,rainy/snowy
13.94,93.00,0,1,4,cloudy
13.94,96.00,7.0015,1,27,cloudy
14.76,93.00,7.0015,2,90,cloudy
13.94,93.00,19.9995,13,242,cloudy
17.22,82.00,19.0012,15,127,clear
21.32,72.00,32.9975,13,79,cloudy
22.96,64.00,19.9995,13,74,cloudy
22.96,64.00,19.9995,0,36,cloudy
18.86,94.00,15.0013,1,31,rainy/snowy
17.22,100,19.9995,1,24,rainy/snowy
17.22,100,19.9995,0,35,rainy/snowy
17.22,100,8.9981,2,40,rainy/snowy
16.4,100,19.9995,2,77,rainy/snowy
18.86,94.00,12.998,4,127,rainy/snowy
18.04,88.00,40.9973,1,79,rainy/snowy
18.04,88.00,40.9973,0,45,rainy/snowy
15.58,87.00,26.0027,2,78,cloudy
13.94,93.00,27.9993,4,72,rainy/snowy
13.12,81.00,26.0027,0,45,cloudy
12.3,70.0,31.0009,0,7,clear
10.66,70.0,23.9994,0,3,clear
9.84,65.00,26.0027,0,4,clear
9.02,69.00,19.0012,0,2,clear
9.02,69.00,16.9979,0,1,clear
8.2,64.00,19.0012,1,1,clear
8.2,59.00,19.9995,0,46,clear
8.2,59.00,22.0028,2,105,clear
8.2,59.00,26.0027,10,204,clear
9.02,55.00,27.9993,8,116,clear
9.84,52.00,19.0012,13,55,clear
11.48,45.00,16.9979,8,48,clear
12.3,39.00,8.9981,6,80,clear
